checkin_id,member_id,branch_id,checkin_datetime,checkout_datetime,workout_type,trainer_id,duration_minutes,is_checkout_missing,day_of_week,checkin_hour,actual_duration_minutes,season_tag,is_duration_outlier
CHK-009133,MBR-007451,BR-027,2022-06-15 11:41:32,2022-06-15 12:41:32,Strength Training,Self-Guided,64,False,Wednesday,11,60.0,Monsoon,False
CHK-009134,MBR-005283,BR-031,2022-06-15 12:05:55,2022-06-15 12:51:55,Personal Training Session,TR-047,46,False,Wednesday,12,46.0,Monsoon,False
CHK-009135,MBR-010862,BR-017,2022-06-15 14:22:41,2022-06-15 15:30:41,Cardio,Self-Guided,66,False,Wednesday,14,68.0,Monsoon,False
CHK-009136,MBR-015515,BR-033,2022-06-15 16:04:07,2022-06-15 16:36:07,Strength Training,Self-Guided,30,False,Wednesday,16,32.0,Monsoon,False
CHK-009137,MBR-009665,BR-029,2022-06-15 17:03:30,2022-06-15 18:02:30,Personal Training Session,TR-019,54,False,Wednesday,17,59.0,Monsoon,False
CHK-009138,MBR-009265,BR-018,2022-06-15 17:27:14,2022-06-15 19:21:14,Group Class,Self-Guided,115,False,Wednesday,17,114.0,Monsoon,False
CHK-009139,MBR-006353,BR-034,2022-06-15 17:42:54,2022-06-15 18:48:54,Personal Training Session,TR-015,64,False,Wednesday,17,66.0,Monsoon,False
CHK-009140,MBR-000112,BR-016,2022-06-15 18:00:37,2022-06-15 18:31:37,Group Class,Self-Guided,26,False,Wednesday,18,31.0,Monsoon,False
CHK-009141,MBR-010266,BR-033,2022-06-15 18:25:07,2022-06-15 19:37:07,Cardio,Self-Guided,69,False,Wednesday,18,72.0,Monsoon,False
CHK-009142,MBR-003597,BR-036,2022-06-15 19:12:22,2022-06-15 20:35:22,Group Class,Self-Guided,82,False,Wednesday,19,83.0,Monsoon,False
CHK-009143,MBR-007783,BR-036,2022-06-15 19:14:59,2022-06-15 20:11:59,Cardio,Self-Guided,61,False,Wednesday,19,57.0,Monsoon,False
CHK-009144,MBR-002088,BR-011,2022-06-15 19:15:16,2022-06-15 21:05:16,Group Class,Self-Guided,107,False,Wednesday,19,110.0,Monsoon,False
CHK-009145,MBR-001538,BR-024,2022-06-15 20:20:53,2022-06-15 21:18:53,Cardio,Self-Guided,55,False,Wednesday,20,58.0,Monsoon,False
CHK-009146,MBR-015108,BR-004,2022-06-15 20:25:28,2022-06-15 21:07:28,Group Class,Self-Guided,43,False,Wednesday,20,42.0,Monsoon,False
CHK-009147,MBR-013062,BR-037,2022-06-15 21:17:05,2022-06-15 22:42:05,Group Class,Self-Guided,88,False,Wednesday,21,85.0,Monsoon,False
CHK-009148,MBR-005234,BR-033,2022-06-15 21:36:12,2022-06-15 22:36:12,Personal Training Session,TR-031,63,False,Wednesday,21,60.0,Monsoon,False
CHK-009149,MBR-004439,BR-013,2022-06-15 22:39:49,2022-06-15 23:46:49,Group Class,Self-Guided,64,False,Wednesday,22,67.0,Monsoon,False
CHK-009150,MBR-006829,BR-005,2022-06-15 23:36:04,2022-06-16 00:50:04,Cardio,Self-Guided,73,False,Wednesday,23,74.0,Monsoon,False
CHK-009151,MBR-016569,BR-035,2022-06-16 05:14:37,2022-06-16 07:03:37,Cardio,Self-Guided,110,False,Thursday,5,109.0,Monsoon,False
CHK-009152,MBR-014539,BR-038,2022-06-16 05:37:12,2022-06-16 06:28:12,Cardio,Self-Guided,55,False,Thursday,5,51.0,Monsoon,False
CHK-009153,MBR-015387,BR-033,2022-06-16 05:51:29,2022-06-16 07:02:29,Group Class,Self-Guided,73,False,Thursday,5,71.0,Monsoon,False
CHK-009154,MBR-011910,BR-034,2022-06-16 06:53:51,2022-06-16 08:03:51,Cardio,Self-Guided,72,False,Thursday,6,70.0,Monsoon,False
CHK-009155,MBR-001342,BR-026,2022-06-16 07:09:36,2022-06-16 08:33:36,Strength Training,Self-Guided,86,False,Thursday,7,84.0,Monsoon,False
CHK-009156,MBR-005486,BR-009,2022-06-16 07:56:57,2022-06-16 08:59:57,Cardio,Self-Guided,61,False,Thursday,7,63.0,Monsoon,False
CHK-009157,MBR-002595,BR-019,2022-06-16 07:57:19,2022-06-16 09:01:19,Personal Training Session,TR-007,65,False,Thursday,7,64.0,Monsoon,False
CHK-009158,MBR-000983,BR-026,2022-06-16 08:25:08,,Strength Training,Self-Guided,61,True,Thursday,8,,Monsoon,False
CHK-009159,MBR-011845,BR-027,2022-06-16 12:53:51,2022-06-16 13:50:51,Cardio,Self-Guided,53,False,Thursday,12,57.0,Monsoon,False
CHK-009160,MBR-000897,BR-038,2022-06-16 17:42:11,2022-06-16 19:32:11,Group Class,Self-Guided,106,False,Thursday,17,110.0,Monsoon,False
CHK-009161,MBR-009942,BR-013,2022-06-16 18:03:30,2022-06-16 18:49:30,Strength Training,Self-Guided,49,False,Thursday,18,46.0,Monsoon,False
CHK-009162,MBR-004497,BR-030,2022-06-16 18:05:53,2022-06-16 19:10:53,Strength Training,Self-Guided,62,False,Thursday,18,65.0,Monsoon,False
CHK-009163,MBR-012513,BR-031,2022-06-16 18:20:33,2022-06-16 20:10:33,Cardio,Self-Guided,109,False,Thursday,18,110.0,Monsoon,False
CHK-009164,MBR-008824,BR-023,2022-06-16 18:23:44,2022-06-16 19:09:44,Cardio,Self-Guided,47,False,Thursday,18,46.0,Monsoon,False
CHK-009165,MBR-014703,BR-033,2022-06-16 18:24:45,2022-06-16 19:38:45,Cardio,Self-Guided,78,False,Thursday,18,74.0,Monsoon,False
CHK-009166,MBR-006602,BR-020,2022-06-16 18:28:34,2022-06-16 19:18:34,Personal Training Session,TR-010,53,False,Thursday,18,50.0,Monsoon,False
CHK-009167,MBR-002538,BR-005,2022-06-16 18:35:11,,Group Class,Self-Guided,69,True,Thursday,18,,Monsoon,False
CHK-009168,MBR-005619,BR-035,2022-06-16 18:45:55,2022-06-16 19:41:55,Strength Training,Self-Guided,54,False,Thursday,18,56.0,Monsoon,False
CHK-009169,MBR-006113,BR-004,2022-06-16 18:48:36,2022-06-16 19:15:36,Group Class,Self-Guided,25,False,Thursday,18,27.0,Monsoon,False
CHK-009170,MBR-001453,BR-017,2022-06-16 19:00:03,2022-06-16 20:04:03,Personal Training Session,TR-030,60,False,Thursday,19,64.0,Monsoon,False
CHK-009171,MBR-008420,BR-033,2022-06-16 19:31:16,2022-06-16 21:02:16,Group Class,Self-Guided,94,False,Thursday,19,91.0,Monsoon,False
CHK-009172,MBR-002977,BR-012,2022-06-16 20:11:26,2022-06-16 21:25:26,Personal Training Session,TR-050,69,False,Thursday,20,74.0,Monsoon,False
CHK-009173,MBR-011276,BR-033,2022-06-16 20:12:57,2022-06-16 21:23:57,Cardio,Self-Guided,66,False,Thursday,20,71.0,Monsoon,False
CHK-009174,MBR-009905,BR-028,2022-06-16 20:27:15,2022-06-16 21:25:15,Cardio,Self-Guided,62,False,Thursday,20,58.0,Monsoon,False
CHK-009175,MBR-005556,BR-030,2022-06-16 20:58:44,2022-06-16 21:56:44,Strength Training,Self-Guided,59,False,Thursday,20,58.0,Monsoon,False
CHK-009176,MBR-009965,BR-013,2022-06-16 21:25:54,2022-06-16 22:18:54,Cardio,Self-Guided,57,False,Thursday,21,53.0,Monsoon,False
CHK-009177,MBR-000089,BR-018,2022-06-16 21:32:06,2022-06-16 23:22:06,Cardio,Self-Guided,107,False,Thursday,21,110.0,Monsoon,False
CHK-009178,MBR-011190,BR-009,2022-06-16 22:21:52,2022-06-16 23:38:52,Strength Training,Self-Guided,76,False,Thursday,22,77.0,Monsoon,False
CHK-009179,MBR-016239,BR-026,2022-06-16 23:52:21,2022-06-17 00:55:21,Cardio,Self-Guided,59,False,Thursday,23,63.0,Monsoon,False
CHK-009180,MBR-013424,BR-010,2022-06-17 00:22:41,2022-06-17 01:20:41,Group Class,Self-Guided,55,False,Friday,0,58.0,Monsoon,False
CHK-009181,MBR-001197,BR-032,2022-06-17 02:59:00,2022-06-17 04:27:00,Cardio,Self-Guided,84,False,Friday,2,88.0,Monsoon,False
CHK-009182,MBR-016012,BR-033,2022-06-17 03:52:22,2022-06-17 04:19:22,Group Class,Self-Guided,30,False,Friday,3,27.0,Monsoon,False
CHK-009183,MBR-009712,BR-037,2022-06-17 04:19:53,2022-06-17 05:23:53,Group Class,Self-Guided,68,False,Friday,4,64.0,Monsoon,False
CHK-009184,MBR-011190,BR-009,2022-06-17 05:07:09,2022-06-17 06:15:09,Personal Training Session,TR-038,66,False,Friday,5,68.0,Monsoon,False
CHK-009185,MBR-008701,BR-018,2022-06-17 05:42:21,,Personal Training Session,TR-019,67,True,Friday,5,,Monsoon,False
CHK-009186,MBR-001727,BR-020,2022-06-17 06:01:14,2022-06-17 07:11:14,Personal Training Session,TR-042,65,False,Friday,6,70.0,Monsoon,False
CHK-009187,MBR-017095,BR-017,2022-06-17 07:30:53,2022-06-17 08:19:53,Group Class,Self-Guided,48,False,Friday,7,49.0,Monsoon,False
CHK-009188,MBR-015537,BR-018,2022-06-17 07:49:58,2022-06-17 09:23:58,Strength Training,Self-Guided,90,False,Friday,7,94.0,Monsoon,False
CHK-009189,MBR-010003,BR-005,2022-06-17 07:50:14,2022-06-17 08:40:14,Strength Training,Self-Guided,48,False,Friday,7,50.0,Monsoon,False
CHK-009190,MBR-015223,BR-037,2022-06-17 08:21:30,,Cardio,Self-Guided,65,True,Friday,8,,Monsoon,False
CHK-009191,MBR-012165,BR-038,2022-06-17 08:49:25,2022-06-17 10:32:25,Cardio,Self-Guided,106,False,Friday,8,103.0,Monsoon,False
CHK-009192,MBR-005790,BR-023,2022-06-17 09:06:27,2022-06-17 10:18:27,Cardio,Self-Guided,73,False,Friday,9,72.0,Monsoon,False
CHK-009193,MBR-011548,BR-033,2022-06-17 09:43:23,2022-06-17 10:34:23,Strength Training,Self-Guided,53,False,Friday,9,51.0,Monsoon,False
CHK-009194,MBR-016088,BR-019,2022-06-17 12:10:18,2022-06-17 13:09:18,Personal Training Session,TR-026,60,False,Friday,12,59.0,Monsoon,False
CHK-009195,MBR-012258,BR-011,2022-06-17 12:46:51,2022-06-17 13:20:51,Group Class,Self-Guided,38,False,Friday,12,34.0,Monsoon,False
CHK-009196,MBR-004277,BR-006,2022-06-17 13:49:29,2022-06-17 14:47:29,Cardio,Self-Guided,62,False,Friday,13,58.0,Monsoon,False
CHK-009197,MBR-017021,BR-038,2022-06-17 14:15:46,,Strength Training,Self-Guided,58,True,Friday,14,,Monsoon,False
CHK-009198,MBR-013708,BR-014,2022-06-17 14:18:51,2022-06-17 15:38:51,Cardio,Self-Guided,79,False,Friday,14,80.0,Monsoon,False
CHK-009199,MBR-013284,BR-031,2022-06-17 15:09:26,,Cardio,Self-Guided,58,True,Friday,15,,Monsoon,False
CHK-009200,MBR-005118,BR-028,2022-06-17 15:18:23,2022-06-17 16:17:23,Cardio,Self-Guided,63,False,Friday,15,59.0,Monsoon,False
CHK-009201,MBR-010176,BR-035,2022-06-17 17:18:59,2022-06-17 18:27:59,Personal Training Session,TR-030,67,False,Friday,17,69.0,Monsoon,False
CHK-009202,MBR-013241,BR-010,2022-06-17 17:19:28,2022-06-17 18:22:28,Strength Training,Self-Guided,58,False,Friday,17,63.0,Monsoon,False
CHK-009203,MBR-000701,BR-009,2022-06-17 18:02:04,2022-06-17 19:07:04,Cardio,Self-Guided,65,False,Friday,18,65.0,Monsoon,False
CHK-009204,MBR-003716,BR-018,2022-06-17 18:09:14,2022-06-17 19:11:14,Group Class,Self-Guided,64,False,Friday,18,62.0,Monsoon,False
CHK-009205,MBR-000021,BR-036,2022-06-17 19:15:44,2022-06-17 20:16:44,Personal Training Session,TR-033,58,False,Friday,19,61.0,Monsoon,False
CHK-009206,MBR-007515,BR-022,2022-06-17 20:23:00,2022-06-17 21:46:00,Cardio,Self-Guided,87,False,Friday,20,83.0,Monsoon,False
CHK-009207,MBR-015073,BR-028,2022-06-17 20:24:54,2022-06-17 21:52:54,Group Class,Self-Guided,89,False,Friday,20,88.0,Monsoon,False
CHK-009208,MBR-013502,BR-036,2022-06-17 20:31:12,2022-06-17 21:54:12,Cardio,Self-Guided,81,False,Friday,20,83.0,Monsoon,False
CHK-009209,MBR-002378,BR-031,2022-06-17 21:35:07,2022-06-17 23:09:07,Cardio,Self-Guided,95,False,Friday,21,94.0,Monsoon,False
CHK-009210,MBR-002666,BR-038,2022-06-17 21:47:22,2022-06-17 22:33:22,Strength Training,Self-Guided,43,False,Friday,21,46.0,Monsoon,False
CHK-009211,MBR-002003,BR-013,2022-06-17 21:56:38,2022-06-17 22:35:38,Cardio,Self-Guided,38,False,Friday,21,39.0,Monsoon,False
CHK-009212,MBR-000384,BR-038,2022-06-18 01:12:12,2022-06-18 02:07:12,Cardio,Self-Guided,54,False,Saturday,1,55.0,Monsoon,False
CHK-009213,MBR-012719,BR-028,2022-06-18 05:37:52,2022-06-18 06:04:52,Group Class,Self-Guided,31,False,Saturday,5,27.0,Monsoon,False
CHK-009214,MBR-004490,BR-040,2022-06-18 07:10:38,,Strength Training,Self-Guided,71,True,Saturday,7,,Monsoon,False
CHK-009215,MBR-002381,BR-015,2022-06-18 09:37:18,,Group Class,Self-Guided,29,True,Saturday,9,,Monsoon,False
CHK-009216,MBR-011634,BR-004,2022-06-18 10:39:53,2022-06-18 11:19:53,Strength Training,Self-Guided,39,False,Saturday,10,40.0,Monsoon,False
CHK-009217,MBR-004285,BR-033,2022-06-18 10:41:36,2022-06-18 11:53:36,Cardio,Self-Guided,67,False,Saturday,10,72.0,Monsoon,False
CHK-009218,MBR-013241,BR-010,2022-06-18 11:08:25,2022-06-18 12:04:25,Group Class,Self-Guided,57,False,Saturday,11,56.0,Monsoon,False
CHK-009219,MBR-014833,BR-009,2022-06-18 11:08:56,2022-06-18 13:07:56,Cardio,Self-Guided,116,False,Saturday,11,119.0,Monsoon,False
CHK-009220,MBR-015122,BR-033,2022-06-18 12:35:01,2022-06-18 13:10:01,Group Class,Self-Guided,33,False,Saturday,12,35.0,Monsoon,False
CHK-009221,MBR-000285,BR-007,2022-06-18 12:36:54,2022-06-18 14:00:54,Cardio,Self-Guided,85,False,Saturday,12,84.0,Monsoon,False
CHK-009222,MBR-011918,BR-011,2022-06-18 13:02:58,2022-06-18 13:53:58,Group Class,Self-Guided,49,False,Saturday,13,51.0,Monsoon,False
CHK-009223,MBR-006411,BR-038,2022-06-18 14:10:13,2022-06-18 15:57:13,Strength Training,Self-Guided,110,False,Saturday,14,107.0,Monsoon,False
CHK-009224,MBR-013390,BR-013,2022-06-18 14:56:04,,Group Class,Self-Guided,41,True,Saturday,14,,Monsoon,False
CHK-009225,MBR-016957,BR-040,2022-06-18 16:35:17,2022-06-18 18:21:17,Group Class,Self-Guided,103,False,Saturday,16,106.0,Monsoon,False
CHK-009226,MBR-008156,BR-031,2022-06-18 17:19:25,2022-06-18 18:15:25,Strength Training,Self-Guided,56,False,Saturday,17,56.0,Monsoon,False
CHK-009227,MBR-003296,BR-026,2022-06-18 18:10:58,2022-06-18 19:32:58,Cardio,Self-Guided,79,False,Saturday,18,82.0,Monsoon,False
CHK-009228,MBR-000638,BR-031,2022-06-18 20:38:06,2022-06-18 21:56:06,Cardio,Self-Guided,76,False,Saturday,20,78.0,Monsoon,False
CHK-009229,MBR-010360,BR-024,2022-06-18 20:42:44,2022-06-18 22:01:44,Cardio,Self-Guided,80,False,Saturday,20,79.0,Monsoon,False
CHK-009230,MBR-017017,BR-040,2022-06-18 23:44:46,2022-06-19 01:02:46,Strength Training,Self-Guided,73,False,Saturday,23,78.0,Monsoon,False
CHK-009231,MBR-014724,BR-018,2022-06-19 02:46:05,2022-06-19 04:16:05,Cardio,Self-Guided,86,False,Sunday,2,90.0,Monsoon,False
CHK-009232,MBR-007751,BR-031,2022-06-19 05:24:34,2022-06-19 07:00:34,Strength Training,Self-Guided,98,False,Sunday,5,96.0,Monsoon,False
CHK-009233,MBR-014787,BR-028,2022-06-19 06:26:10,2022-06-19 07:29:10,Cardio,Self-Guided,65,False,Sunday,6,63.0,Monsoon,False
CHK-009234,MBR-001176,BR-024,2022-06-19 11:20:52,2022-06-19 12:05:52,Cardio,Self-Guided,40,False,Sunday,11,45.0,Monsoon,False
CHK-009235,MBR-015679,BR-009,2022-06-19 11:22:50,2022-06-19 11:57:50,Strength Training,Self-Guided,33,False,Sunday,11,35.0,Monsoon,False
CHK-009236,MBR-002602,BR-011,2022-06-19 13:04:27,2022-06-19 14:40:27,Strength Training,Self-Guided,92,False,Sunday,13,96.0,Monsoon,False
CHK-009237,MBR-009680,BR-018,2022-06-19 13:30:44,,Group Class,Self-Guided,45,True,Sunday,13,,Monsoon,False
CHK-009238,MBR-014225,BR-028,2022-06-19 15:39:24,2022-06-19 16:38:24,Cardio,Self-Guided,59,False,Sunday,15,59.0,Monsoon,False
CHK-009239,MBR-002055,BR-005,2022-06-19 15:41:02,2022-06-19 17:14:02,Group Class,Self-Guided,92,False,Sunday,15,93.0,Monsoon,False
CHK-009240,MBR-009386,BR-024,2022-06-19 15:48:15,2022-06-19 17:00:15,Strength Training,Self-Guided,72,False,Sunday,15,72.0,Monsoon,False
CHK-009241,MBR-007130,BR-031,2022-06-19 16:14:01,2022-06-19 17:10:01,Group Class,Self-Guided,51,False,Sunday,16,56.0,Monsoon,False
CHK-009242,MBR-015268,BR-018,2022-06-19 16:38:57,2022-06-19 17:29:57,Strength Training,Self-Guided,49,False,Sunday,16,51.0,Monsoon,False
CHK-009243,MBR-017112,BR-037,2022-06-19 16:44:26,2022-06-19 18:24:26,Cardio,Self-Guided,98,False,Sunday,16,100.0,Monsoon,False
CHK-009244,MBR-011244,BR-038,2022-06-19 16:45:11,2022-06-19 17:59:11,Personal Training Session,TR-048,74,False,Sunday,16,74.0,Monsoon,False
CHK-009245,MBR-015992,BR-023,2022-06-19 17:54:12,2022-06-19 18:42:12,Personal Training Session,TR-008,49,False,Sunday,17,48.0,Monsoon,False
CHK-009246,MBR-003559,BR-028,2022-06-19 18:01:15,2022-06-19 19:16:15,Cardio,Self-Guided,75,False,Sunday,18,75.0,Monsoon,False
CHK-009247,MBR-010751,BR-034,2022-06-19 18:32:27,,Group Class,Self-Guided,55,True,Sunday,18,,Monsoon,False
CHK-009248,MBR-008769,BR-029,2022-06-19 19:38:19,2022-06-19 20:45:19,Personal Training Session,TR-037,70,False,Sunday,19,67.0,Monsoon,False
CHK-009249,MBR-012213,BR-002,2022-06-19 19:49:38,2022-06-19 21:17:38,Group Class,Self-Guided,84,False,Sunday,19,88.0,Monsoon,False
CHK-009250,MBR-014194,BR-011,2022-06-19 19:59:30,2022-06-19 21:23:30,Group Class,Self-Guided,87,False,Sunday,19,84.0,Monsoon,False
CHK-009251,MBR-012423,BR-012,2022-06-19 20:36:21,,Cardio,Self-Guided,55,True,Sunday,20,,Monsoon,False
CHK-009252,MBR-010662,BR-038,2022-06-19 20:40:56,2022-06-19 21:34:56,Strength Training,Self-Guided,58,False,Sunday,20,54.0,Monsoon,False
CHK-009253,MBR-004390,BR-015,2022-06-19 20:45:06,2022-06-19 22:24:06,Group Class,Self-Guided,97,False,Sunday,20,99.0,Monsoon,False
CHK-009254,MBR-010802,BR-037,2022-06-19 21:19:36,2022-06-19 23:00:36,Cardio,Self-Guided,104,False,Sunday,21,101.0,Monsoon,False
CHK-009255,MBR-002192,BR-005,2022-06-19 23:07:02,2022-06-20 00:38:02,Cardio,Self-Guided,91,False,Sunday,23,91.0,Monsoon,False
CHK-009256,MBR-002201,BR-033,2022-06-20 01:08:16,2022-06-20 01:52:16,Strength Training,Self-Guided,42,False,Monday,1,44.0,Monsoon,False
CHK-009257,MBR-015321,BR-038,2022-06-20 05:09:22,2022-06-20 06:32:22,Cardio,Self-Guided,85,False,Monday,5,83.0,Monsoon,False
CHK-009258,MBR-005245,BR-031,2022-06-20 06:17:54,2022-06-20 07:02:54,Group Class,Self-Guided,40,False,Monday,6,45.0,Monsoon,False
CHK-009259,MBR-005773,BR-034,2022-06-20 06:36:08,,Strength Training,Self-Guided,87,True,Monday,6,,Monsoon,False
CHK-009260,MBR-000209,BR-039,2022-06-20 06:37:14,,Cardio,Self-Guided,70,True,Monday,6,,Monsoon,False
CHK-009261,MBR-009338,BR-006,2022-06-20 06:37:44,2022-06-20 07:52:44,Group Class,Self-Guided,73,False,Monday,6,75.0,Monsoon,False
CHK-009262,MBR-013732,BR-024,2022-06-20 07:06:03,,Group Class,Self-Guided,58,True,Monday,7,,Monsoon,False
CHK-009263,MBR-010597,BR-034,2022-06-20 07:17:48,2022-06-20 08:09:48,Strength Training,Self-Guided,48,False,Monday,7,52.0,Monsoon,False
CHK-009264,MBR-011845,BR-027,2022-06-20 07:39:19,2022-06-20 08:54:19,Cardio,Self-Guided,74,False,Monday,7,75.0,Monsoon,False
CHK-009265,MBR-004924,BR-023,2022-06-20 08:21:22,2022-06-20 09:25:22,Group Class,Self-Guided,62,False,Monday,8,64.0,Monsoon,False
CHK-009266,MBR-006275,BR-004,2022-06-20 08:59:59,2022-06-20 10:32:59,Strength Training,Self-Guided,94,False,Monday,8,93.0,Monsoon,False
CHK-009267,MBR-000375,BR-013,2022-06-20 09:05:42,2022-06-20 10:02:42,Group Class,Self-Guided,60,False,Monday,9,57.0,Monsoon,False
CHK-009268,MBR-004907,BR-033,2022-06-20 09:21:52,2022-06-20 11:09:52,Strength Training,Self-Guided,108,False,Monday,9,108.0,Monsoon,False
CHK-009269,MBR-007471,BR-015,2022-06-20 11:55:59,2022-06-20 13:21:59,Strength Training,Self-Guided,82,False,Monday,11,86.0,Monsoon,False
CHK-009270,MBR-011664,BR-034,2022-06-20 15:19:59,2022-06-20 16:45:59,Cardio,Self-Guided,87,False,Monday,15,86.0,Monsoon,False
CHK-009271,MBR-013529,BR-033,2022-06-20 16:59:19,2022-06-20 17:43:19,Strength Training,Self-Guided,43,False,Monday,16,44.0,Monsoon,False
CHK-009272,MBR-016662,BR-013,2022-06-20 17:20:58,2022-06-20 18:03:58,Cardio,Self-Guided,41,False,Monday,17,43.0,Monsoon,False
CHK-009273,MBR-002553,BR-026,2022-06-20 17:38:05,2022-06-20 18:28:05,Strength Training,Self-Guided,49,False,Monday,17,50.0,Monsoon,False
CHK-009274,MBR-008781,BR-038,2022-06-20 17:49:48,2022-06-20 18:52:48,Cardio,Self-Guided,60,False,Monday,17,63.0,Monsoon,False
CHK-009275,MBR-010855,BR-024,2022-06-20 18:04:19,2022-06-20 19:29:19,Strength Training,Self-Guided,80,False,Monday,18,85.0,Monsoon,False
CHK-009276,MBR-001811,BR-003,2022-06-20 18:07:49,2022-06-20 18:58:49,Personal Training Session,TR-028,53,False,Monday,18,51.0,Monsoon,False
CHK-009277,MBR-012941,BR-025,2022-06-20 18:11:29,2022-06-20 19:30:29,Group Class,Self-Guided,75,False,Monday,18,79.0,Monsoon,False
CHK-009278,MBR-001794,BR-034,2022-06-20 18:17:46,2022-06-20 19:38:46,Group Class,Self-Guided,79,False,Monday,18,81.0,Monsoon,False
CHK-009279,MBR-002337,BR-017,2022-06-20 18:18:26,2022-06-20 19:41:26,Cardio,Self-Guided,86,False,Monday,18,83.0,Monsoon,False
CHK-009280,MBR-012333,BR-017,2022-06-20 18:29:23,,Strength Training,Self-Guided,69,True,Monday,18,,Monsoon,False
CHK-009281,MBR-013223,BR-018,2022-06-20 18:43:18,2022-06-20 19:09:18,Group Class,Self-Guided,25,False,Monday,18,26.0,Monsoon,False
CHK-009282,MBR-011382,BR-010,2022-06-20 19:00:11,2022-06-20 20:36:11,Group Class,Self-Guided,94,False,Monday,19,96.0,Monsoon,False
CHK-009283,MBR-001453,BR-017,2022-06-20 19:29:30,,Strength Training,Self-Guided,60,True,Monday,19,,Monsoon,False
CHK-009284,MBR-000769,BR-010,2022-06-20 19:46:27,2022-06-20 21:28:27,Group Class,Self-Guided,102,False,Monday,19,102.0,Monsoon,False
CHK-009285,MBR-015757,BR-024,2022-06-20 19:51:17,,Group Class,Self-Guided,42,True,Monday,19,,Monsoon,False
CHK-009286,MBR-016667,BR-028,2022-06-20 19:58:57,,Cardio,Self-Guided,30,True,Monday,19,,Monsoon,False
CHK-009287,MBR-000011,BR-037,2022-06-20 20:39:13,2022-06-20 21:09:13,Cardio,Self-Guided,34,False,Monday,20,30.0,Monsoon,False
CHK-009288,MBR-015660,BR-009,2022-06-20 20:42:49,2022-06-20 21:38:49,Strength Training,Self-Guided,58,False,Monday,20,56.0,Monsoon,False
CHK-009289,MBR-011646,BR-015,2022-06-20 20:50:49,,Cardio,Self-Guided,49,True,Monday,20,,Monsoon,False
CHK-009290,MBR-005376,BR-033,2022-06-20 21:05:43,2022-06-20 22:06:43,Group Class,Self-Guided,63,False,Monday,21,61.0,Monsoon,False
CHK-009291,MBR-010309,BR-027,2022-06-20 21:27:56,,Cardio,Self-Guided,62,True,Monday,21,,Monsoon,False
CHK-009292,MBR-017003,BR-025,2022-06-20 21:38:32,2022-06-20 22:42:32,Group Class,Self-Guided,63,False,Monday,21,64.0,Monsoon,False
CHK-009293,MBR-017436,BR-034,2022-06-20 23:29:56,2022-06-21 00:56:56,Personal Training Session,TR-013,85,False,Monday,23,87.0,Monsoon,False
CHK-009294,MBR-015793,BR-033,2022-06-21 03:20:20,2022-06-21 04:10:20,Strength Training,Self-Guided,50,False,Tuesday,3,50.0,Monsoon,False
CHK-009295,MBR-016631,BR-020,2022-06-21 05:22:04,2022-06-21 06:38:04,Personal Training Session,TR-029,75,False,Tuesday,5,76.0,Monsoon,False
CHK-009296,MBR-012373,BR-009,2022-06-21 06:13:29,,Strength Training,Self-Guided,43,True,Tuesday,6,,Monsoon,False
CHK-009297,MBR-010360,BR-024,2022-06-21 06:26:07,2022-06-21 07:45:07,Group Class,Self-Guided,82,False,Tuesday,6,79.0,Monsoon,False
CHK-009298,MBR-016210,BR-018,2022-06-21 06:35:52,2022-06-21 07:15:52,Group Class,Self-Guided,36,False,Tuesday,6,40.0,Monsoon,False
CHK-009299,MBR-008413,BR-038,2022-06-21 06:46:01,2022-06-21 07:19:01,Strength Training,Self-Guided,36,False,Tuesday,6,33.0,Monsoon,False
CHK-009300,MBR-008035,BR-015,2022-06-21 06:47:25,2022-06-21 07:19:25,Cardio,Self-Guided,35,False,Tuesday,6,32.0,Monsoon,False
CHK-009301,MBR-010130,BR-038,2022-06-21 07:09:33,2022-06-21 08:30:33,Group Class,Self-Guided,79,False,Tuesday,7,81.0,Monsoon,False
CHK-009302,MBR-007564,BR-025,2022-06-21 07:28:50,2022-06-21 08:30:50,Strength Training,Self-Guided,59,False,Tuesday,7,62.0,Monsoon,False
CHK-009303,MBR-014510,BR-038,2022-06-21 10:13:14,2022-06-21 10:45:14,Group Class,Self-Guided,30,False,Tuesday,10,32.0,Monsoon,False
