renewal_id,member_id,plan_type,billing_cycle_start,billing_cycle_end,amount_paid_inr,payment_method,discount_applied,discount_pct,renewal_status,days_before_expiry_renewed,renewal_channel,corporate_tie_up_flag
REN-012071,MBR-004643,Quarterly,2024-08-02,2024-11-01,17720,Debit Card,False,0,Renewed,9,App,False
REN-014303,MBR-005507,Monthly,2021-05-28,2021-06-27,1750,Credit Card,False,0,Renewed,-2,App,False
REN-005500,MBR-002185,Half-Yearly,2023-04-24,2023-10-23,21820,UPI,False,0,Renewed,0,App,False
REN-034208,MBR-013306,Quarterly,2025-10-08,2026-01-07,5280,UPI,False,0,Renewed,8,App,True
REN-037290,MBR-014459,Half-Yearly,2025-08-17,2026-02-15,12950,UPI,True,20,Lapsed,11,App,False
REN-020333,MBR-007887,Monthly,2023-06-04,2023-07-04,4150,Net Banking,False,0,Renewed,3,Phone Call from Staff,False
REN-013230,MBR-005118,Monthly,2021-10-17,2021-11-16,4340,Credit Card,True,5,Renewed,-3,App,False
REN-043372,MBR-016807,Monthly,2024-10-15,2024-11-14,2390,Credit Card,False,0,Renewed,12,App,False
REN-015683,MBR-006062,Monthly,2022-05-04,2022-06-03,2410,UPI,True,15,Renewed,-3,Front Desk,True
REN-011562,MBR-004442,Monthly,2024-11-26,2024-12-26,5700,UPI,False,0,Renewed,1,App,False
REN-027566,MBR-010691,Monthly,2024-01-02,2024-02-01,6990,Net Banking,False,0,Renewed,-7,Front Desk,True
REN-025245,MBR-009816,Quarterly,2022-01-21,2022-04-22,10890,UPI,False,0,Renewed,4,App,False
REN-040963,MBR-015869,Monthly,2022-02-16,2022-03-18,1990,UPI,True,5,Auto-Renew Failed,5,App,True
REN-018802,MBR-007295,Monthly,2023-06-13,2023-07-13,1990,Debit Card,False,0,Renewed,-1,Phone Call from Staff,False
REN-000465,MBR-000178,Monthly,2024-07-08,2024-08-07,600,UPI,True,25,Renewed,11,App,False
REN-030244,MBR-011755,Monthly,2023-12-25,2024-01-24,2740,UPI,False,0,Renewed,3,Front Desk,False
REN-021121,MBR-008217,Quarterly,2022-11-18,2023-02-17,7470,UPI,False,0,Renewed,-5,App,False
REN-010362,MBR-004024,Monthly,2022-04-12,2022-05-12,3850,UPI,False,0,Renewed,5,Phone Call from Staff,False
REN-022340,MBR-008705,Annual,2025-12-03,2026-12-03,20100,Debit Card,False,0,Renewed,18,Phone Call from Staff,False
REN-014281,MBR-005502,Monthly,2025-02-03,2025-03-05,5560,UPI,False,0,Renewed,14,App,False
REN-041471,MBR-016071,Monthly,2023-05-14,2023-06-13,5620,Cash,False,0,Renewed,-1,Front Desk,True
REN-040193,MBR-015583,Quarterly,2025-11-01,2026-01-31,3510,UPI,True,10,Renewed,-7,Phone Call from Staff,False
REN-001144,MBR-000447,Half-Yearly,2024-12-15,2025-06-15,25780,Debit Card,False,0,Lapsed,4,App,False
REN-029843,MBR-011579,Quarterly,2021-06-01,2021-08-31,5060,UPI,True,20,Upgraded,-2,App,False
REN-044105,MBR-017084,Quarterly,2022-08-27,2022-11-26,5640,Net Banking,True,15,Renewed,-4,Front Desk,True
REN-008850,MBR-003442,Monthly,2024-11-23,2024-12-23,4420,Net Banking,False,0,Renewed,0,App,True
REN-034613,MBR-013456,Monthly,2023-01-07,2023-02-06,4720,UPI,False,0,Renewed,0,App,False
REN-024300,MBR-009443,Quarterly,2024-03-07,2024-06-06,8530,UPI,False,0,Downgraded,9,App,False
REN-030491,MBR-011844,Quarterly,2025-01-24,2025-04-25,4500,Debit Card,False,0,Renewed,-2,Front Desk,False
REN-009089,MBR-003527,Quarterly,2024-11-06,2025-02-05,5540,UPI,True,20,Renewed,4,Phone Call from Staff,True
REN-033743,MBR-013124,Monthly,2025-06-08,2025-07-08,2400,Net Banking,False,0,Renewed,0,App,False
REN-005417,MBR-002152,Monthly,2024-03-20,2024-04-19,6560,Debit Card,False,0,Auto-Renew Failed,18,Front Desk,True
REN-021275,MBR-008275,Monthly,2021-01-02,2021-02-01,1470,UPI,False,0,Renewed,3,App,False
REN-008348,MBR-003239,Monthly,2025-02-27,2025-03-29,4260,Debit Card,False,0,Renewed,7,App,False
REN-003012,MBR-001169,Quarterly,2023-06-24,2023-09-23,9300,Net Banking,False,0,Renewed,-4,App,False
REN-037707,MBR-014617,Monthly,2023-04-17,2023-05-17,4620,UPI,False,0,Renewed,3,App,False
REN-035318,MBR-013732,Half-Yearly,2021-08-17,2022-02-15,8770,UPI,False,0,Renewed,-9,Front Desk,False
REN-027345,MBR-010612,Monthly,2025-05-15,2025-06-14,4980,UPI,False,0,Auto-Renew Failed,-10,App,False
REN-004995,MBR-001981,Half-Yearly,2025-05-05,2025-11-03,18160,UPI,True,25,Renewed,14,App,False
REN-008218,MBR-003174,Quarterly,2026-03-29,2026-06-28,4040,Debit Card,True,15,Renewed,-5,App,True
REN-044771,MBR-017378,Quarterly,2022-03-16,2022-06-15,8500,UPI,False,0,Renewed,-12,Front Desk,False
REN-040329,MBR-015628,Quarterly,2024-12-27,2025-03-28,3040,Credit Card,True,20,Renewed,5,App,True
REN-003085,MBR-001196,Monthly,2023-06-29,2023-07-29,2650,Debit Card,False,0,Lapsed,12,Front Desk,False
REN-035583,MBR-013833,Monthly,2025-06-27,2025-07-27,3270,Credit Card,False,0,Renewed,9,App,False
REN-043107,MBR-016710,Quarterly,2025-06-17,2025-09-16,7810,UPI,True,10,Renewed,-20,App,True
REN-008056,MBR-003121,Quarterly,2023-01-08,2023-04-09,8470,UPI,False,0,Auto-Renew Failed,13,App,False
REN-010070,MBR-003912,Monthly,2023-01-18,2023-02-17,4120,Debit Card,True,5,Renewed,-8,App,True
REN-038090,MBR-014773,Half-Yearly,2024-07-16,2025-01-14,7380,Debit Card,False,0,Renewed,-4,App,False
REN-006891,MBR-002694,Half-Yearly,2025-10-29,2026-04-29,4480,Credit Card,True,10,Renewed,13,Front Desk,False
REN-000092,MBR-000029,Quarterly,2025-01-16,2025-04-17,8260,UPI,False,0,Renewed,4,App,False
REN-036447,MBR-014151,Monthly,2024-01-22,2024-02-21,3520,Credit Card,True,5,Renewed,23,App,True
REN-019371,MBR-007507,Monthly,2025-02-27,2025-03-29,2460,UPI,False,0,Downgraded,2,Front Desk,False
REN-037896,MBR-014688,Quarterly,2025-10-04,2026-01-03,11030,Debit Card,False,0,Renewed,21,App,False
REN-028886,MBR-011211,Monthly,2024-09-21,2024-10-21,2480,UPI,False,0,Lapsed,-1,Phone Call from Staff,False
REN-029509,MBR-011469,Quarterly,2025-08-15,2025-11-14,7000,UPI,False,0,Auto-Renew Failed,16,Phone Call from Staff,False
REN-031844,MBR-012368,Monthly,2025-06-20,2025-07-20,3620,UPI,False,0,Renewed,16,Phone Call from Staff,False
REN-034801,MBR-013517,Quarterly,2022-08-18,2022-11-17,5310,UPI,False,0,Lapsed,0,App,False
REN-042035,MBR-016291,Quarterly,2025-12-12,2026-03-13,26270,UPI,False,0,Renewed,7,Phone Call from Staff,False
REN-000284,MBR-000102,Monthly,2025-03-15,2025-04-14,3640,UPI,True,40,Auto-Renew Failed,-15,App,False
REN-042935,MBR-016636,Half-Yearly,2025-12-28,2026-06-28,31850,UPI,False,0,Upgraded,-8,App,True
REN-019928,MBR-007730,Monthly,2023-08-26,2023-09-25,3580,UPI,False,0,Renewed,5,Phone Call from Staff,False
REN-000187,MBR-000070,Monthly,2025-09-09,2025-10-09,2690,UPI,True,5,Renewed,10,Phone Call from Staff,False
REN-022472,MBR-008761,Monthly,2023-03-30,2023-04-29,5430,UPI,False,0,Renewed,9,Phone Call from Staff,False
REN-028780,MBR-011166,Monthly,2023-07-14,2023-08-01,4440,Credit Card,False,0,Renewed,6,Front Desk,False
REN-008354,MBR-003240,Quarterly,2023-11-15,2024-02-14,3540,UPI,True,5,Renewed,-7,App,False
REN-008697,MBR-003373,Half-Yearly,2022-02-15,2022-08-16,17920,UPI,False,0,Renewed,-4,Front Desk,False
REN-027405,MBR-010628,Annual,2022-04-20,2023-04-20,66480,UPI,False,0,Renewed,-9,App,False
REN-016366,MBR-006333,Monthly,2021-07-23,2021-08-22,1650,Debit Card,False,0,Renewed,21,App,False
REN-034483,MBR-013411,Half-Yearly,2025-02-24,2025-08-25,26970,UPI,True,10,Renewed,2,Front Desk,True
REN-025829,MBR-010040,Monthly,2026-02-06,2026-03-08,2050,Debit Card,False,0,Renewed,-7,Front Desk,True
REN-020314,MBR-007879,Quarterly,2025-11-03,2026-02-02,8330,Debit Card,True,5,Renewed,2,Phone Call from Staff,True
REN-023411,MBR-009100,Monthly,2024-12-09,2025-01-08,2960,Credit Card,False,0,Renewed,9,App,True
REN-017396,MBR-006774,Quarterly,2024-06-18,2024-09-17,20040,UPI,True,5,Renewed,-5,App,False
REN-011007,MBR-004250,Quarterly,2024-07-08,2024-10-07,10580,Cash,True,10,Renewed,-2,App,True
REN-043498,MBR-016852,Monthly,2024-08-31,2024-09-30,8910,UPI,False,0,Renewed,19,App,True
REN-024415,MBR-009490,Monthly,2022-01-08,2022-02-07,1890,UPI,False,0,Renewed,1,App,False
REN-030616,MBR-011895,Quarterly,2023-07-03,2023-10-02,5010,UPI,False,0,Renewed,5,App,False
REN-042488,MBR-016467,Monthly,2026-01-27,2026-02-26,2490,UPI,True,25,Renewed,2,App,True
REN-039875,MBR-015463,Monthly,2023-02-23,2023-03-25,5530,UPI,False,0,Renewed,4,Front Desk,False
REN-029452,MBR-011437,Quarterly,2022-11-16,2023-02-15,12380,UPI,True,5,Auto-Renew Failed,-4,Front Desk,False
REN-029363,MBR-011396,Annual,2023-12-02,2024-12-01,39690,UPI,False,0,Renewed,16,App,False
REN-004575,MBR-001799,Monthly,2023-10-25,2023-11-24,3450,UPI,False,0,Renewed,-4,Front Desk,False
REN-021689,MBR-008440,Quarterly,2025-11-02,2026-02-01,12960,UPI,False,0,Renewed,-6,App,False
REN-008991,MBR-003492,Monthly,2023-11-18,2023-12-18,7280,Debit Card,False,0,Renewed,13,Phone Call from Staff,True
REN-030341,MBR-011787,Half-Yearly,2024-05-07,2024-11-05,14680,Debit Card,False,0,Upgraded,7,App,False
REN-024101,MBR-009374,Quarterly,2023-11-11,2024-02-10,10820,UPI,False,0,Renewed,7,Phone Call from Staff,False
REN-029689,MBR-011524,Quarterly,2024-01-08,2024-04-08,3980,UPI,True,15,Renewed,0,App,True
REN-018282,MBR-007106,Monthly,2023-02-28,2023-03-30,1590,UPI,False,0,Lapsed,-13,App,False
REN-000809,MBR-000301,Monthly,2022-07-08,2022-08-07,4890,UPI,False,0,Lapsed,15,App,False
REN-041373,MBR-016031,Quarterly,2022-04-04,2022-07-04,4850,Debit Card,False,0,Lapsed,10,Phone Call from Staff,False
REN-011335,MBR-004358,Monthly,2024-07-26,2024-08-25,5910,UPI,False,0,Downgraded,0,Front Desk,False
REN-025304,MBR-009835,Annual,2025-03-01,2026-03-01,47360,Net Banking,False,0,Auto-Renew Failed,-4,App,False
REN-039514,MBR-015335,Monthly,2022-03-21,2022-04-20,4660,Cash,True,5,Renewed,11,App,False
REN-023216,MBR-009044,Quarterly,2022-09-22,2022-12-22,6930,Cash,False,0,Renewed,2,App,False
REN-005167,MBR-002051,Monthly,2025-07-03,2025-08-02,5220,UPI,False,0,Renewed,-7,App,False
REN-022068,MBR-008582,Monthly,2024-07-07,2024-07-29,3900,UPI,False,0,Renewed,-9,App,False
REN-015309,MBR-005917,Monthly,2024-12-02,2025-01-01,3340,Cash,False,0,Lapsed,5,Front Desk,False
REN-031426,MBR-012219,Quarterly,2026-03-08,2026-06-07,6240,Net Banking,False,0,Renewed,-3,App,True
REN-010914,MBR-004218,Half-Yearly,2022-11-15,2023-05-16,9520,UPI,True,10,Upgraded,7,App,False
REN-000447,MBR-000173,Monthly,2023-08-20,2023-09-19,3550,UPI,False,0,Renewed,5,App,False
REN-038886,MBR-015091,Quarterly,2021-10-11,2022-01-10,6980,Credit Card,True,10,Renewed,1,App,False
REN-001994,MBR-000794,Monthly,2025-01-20,2025-02-19,4510,UPI,True,5,Renewed,2,App,False
REN-013915,MBR-005380,Monthly,2021-01-02,2021-02-01,5230,UPI,True,10,Renewed,-17,App,False
REN-035573,MBR-013829,Annual,2024-12-02,2025-12-02,32650,UPI,False,0,Renewed,1,App,True
REN-030322,MBR-011780,Monthly,2023-08-25,2023-09-24,2280,UPI,False,0,Renewed,-8,App,True
REN-007799,MBR-003026,Quarterly,2021-09-03,2021-12-03,13350,UPI,False,0,Renewed,-1,Front Desk,False
REN-017541,MBR-006815,Quarterly,2025-04-01,2025-07-01,13540,UPI,False,0,Renewed,-10,App,False
REN-033440,MBR-012995,Half-Yearly,2021-01-15,2021-07-16,13460,Debit Card,True,10,Renewed,18,App,True
REN-014717,MBR-005688,Monthly,2023-11-08,2023-12-08,2520,UPI,False,0,Renewed,2,App,True
REN-025846,MBR-010042,Quarterly,2022-05-15,2022-08-14,8900,UPI,True,10,Renewed,15,Front Desk,True
REN-020183,MBR-007832,Monthly,2022-09-14,2022-10-14,5490,UPI,True,10,Auto-Renew Failed,9,Front Desk,False
REN-009723,MBR-003768,Monthly,2024-10-27,2024-11-26,1550,Net Banking,True,10,Lapsed,8,Front Desk,False
REN-041342,MBR-016021,Half-Yearly,2024-10-28,2025-04-28,19960,Debit Card,True,15,Renewed,2,Phone Call from Staff,True
REN-038467,MBR-014918,Half-Yearly,2023-07-13,2024-01-11,24570,Debit Card,False,0,Upgraded,-9,Front Desk,False
REN-022770,MBR-008870,Monthly,2022-09-01,2022-10-01,2770,Credit Card,True,15,Renewed,13,Front Desk,False
REN-028872,MBR-011204,Quarterly,2022-04-18,2022-07-18,7730,UPI,True,10,Renewed,15,Front Desk,False
REN-012443,MBR-004803,Monthly,2024-04-19,2024-05-19,2580,Debit Card,False,0,Lapsed,2,Phone Call from Staff,False
REN-015297,MBR-005907,Half-Yearly,2025-07-16,2026-01-14,12440,UPI,False,0,Renewed,0,App,False
REN-028595,MBR-011085,Monthly,2023-07-23,2023-08-22,2540,UPI,False,0,Renewed,1,App,False
REN-029211,MBR-011337,Monthly,2025-08-19,2025-09-18,1380,Cash,True,5,Renewed,3,App,False
REN-035592,MBR-013837,Monthly,2023-03-19,2023-04-18,2470,Debit Card,True,10,Renewed,-4,Phone Call from Staff,False
REN-028581,MBR-011081,Half-Yearly,2025-09-01,2026-03-02,4830,Debit Card,False,0,Upgraded,8,Phone Call from Staff,True
REN-018205,MBR-007073,Quarterly,2025-04-19,2025-07-19,7800,UPI,True,5,Renewed,2,App,False
REN-034357,MBR-013368,Monthly,2024-07-03,2024-08-02,2690,UPI,False,0,Renewed,6,App,False
REN-024247,MBR-009425,Half-Yearly,2023-06-19,2023-12-18,20780,UPI,False,0,Renewed,10,App,False
REN-033059,MBR-012846,Monthly,2024-07-25,2024-08-24,2230,Debit Card,False,0,Downgraded,-1,Phone Call from Staff,True
REN-004986,MBR-001977,Monthly,2026-01-11,2026-02-10,4080,UPI,False,0,Renewed,14,App,False
REN-020061,MBR-007777,Half-Yearly,2022-01-04,2022-07-05,9570,Credit Card,False,0,Renewed,4,Front Desk,True
REN-036206,MBR-014056,Half-Yearly,2023-07-14,2024-01-12,22710,UPI,False,0,Lapsed,11,App,False
REN-019216,MBR-007448,Monthly,2022-05-02,2022-06-01,4620,Cash,False,0,Renewed,13,App,False
REN-024902,MBR-009691,Quarterly,2023-06-01,2023-08-31,15270,UPI,False,0,Renewed,2,App,True
REN-008768,MBR-003407,Monthly,2024-09-13,2024-10-13,4890,UPI,False,0,Renewed,2,App,False
REN-008322,MBR-003226,Quarterly,2022-10-14,2023-01-13,23680,Debit Card,False,0,Lapsed,4,App,False
REN-043231,MBR-016755,Quarterly,2025-03-01,2025-05-31,13520,UPI,False,0,Lapsed,17,App,False
REN-012434,MBR-004800,Half-Yearly,2024-05-20,2024-11-18,13740,Debit Card,False,0,Renewed,3,Front Desk,False
REN-013427,MBR-005195,Monthly,2024-10-20,2024-11-19,1970,UPI,False,0,Renewed,9,App,False
REN-037754,MBR-014634,Monthly,2022-05-20,2022-06-19,1630,Debit Card,False,0,Lapsed,18,App,False
REN-012348,MBR-004759,Quarterly,2025-04-18,2025-07-18,20250,UPI,False,0,Renewed,10,App,True
REN-016974,MBR-006591,Monthly,2021-03-26,2021-04-25,3340,UPI,False,0,Lapsed,4,App,True
REN-028328,MBR-010978,Annual,2024-01-27,2025-01-26,42400,UPI,False,0,Auto-Renew Failed,2,Front Desk,True
REN-033075,MBR-012851,Quarterly,2023-07-30,2023-10-29,9750,Credit Card,False,0,Lapsed,-5,Front Desk,False
REN-040225,MBR-015594,Half-Yearly,2026-06-01,2026-11-30,8430,UPI,False,0,Auto-Renew Failed,9,Phone Call from Staff,True
REN-005420,MBR-002152,Monthly,2024-08-09,2024-09-08,4440,UPI,False,0,Renewed,14,Front Desk,True
REN-001972,MBR-000785,Monthly,2023-07-15,2023-08-14,3790,UPI,False,0,Renewed,1,App,True
REN-027907,MBR-010811,Half-Yearly,2024-04-09,2024-10-08,11890,Debit Card,True,20,Renewed,7,Phone Call from Staff,False
REN-009634,MBR-003737,Monthly,2025-05-04,2025-06-03,3010,UPI,True,10,Renewed,17,App,False
REN-030297,MBR-011775,Monthly,2023-02-14,2023-03-16,4510,Credit Card,False,0,Renewed,16,Front Desk,True
REN-040935,MBR-015857,Monthly,2023-01-24,2023-02-23,3280,UPI,False,0,Renewed,1,App,True
REN-035841,MBR-013926,Monthly,2024-10-02,2024-11-01,9710,Credit Card,True,5,Auto-Renew Failed,0,Front Desk,False
REN-003412,MBR-001327,Quarterly,2025-06-25,2025-09-24,8060,Credit Card,False,0,Renewed,9,Front Desk,False
REN-026274,MBR-010194,Monthly,2025-07-18,2025-08-17,3030,UPI,True,10,Downgraded,1,App,False
REN-034978,MBR-013597,Monthly,2024-09-09,2024-10-09,4780,UPI,False,0,Renewed,-18,Front Desk,False
REN-018033,MBR-007005,Quarterly,2023-10-08,2024-01-07,6140,Net Banking,False,0,Renewed,-1,App,False
REN-041676,MBR-016148,Half-Yearly,2025-11-27,2026-05-28,15160,Debit Card,True,5,Renewed,15,App,True
REN-029004,MBR-011259,Monthly,2023-01-19,2023-02-18,7170,UPI,False,0,Lapsed,7,Front Desk,True
REN-044579,MBR-017295,Quarterly,2024-02-13,2024-05-14,14130,Net Banking,False,0,Upgraded,0,App,False
REN-013758,MBR-005326,Monthly,2021-05-17,2021-06-16,5860,UPI,False,0,Renewed,12,Phone Call from Staff,False
REN-042460,MBR-016462,Annual,2021-01-13,2022-01-13,33850,UPI,False,0,Renewed,3,App,False
REN-025995,MBR-010095,Monthly,2024-02-19,2024-03-20,1780,UPI,True,15,Renewed,-4,App,False
REN-018549,MBR-007208,Monthly,2025-05-15,2025-06-14,3320,UPI,True,5,Renewed,9,Phone Call from Staff,False
REN-006456,MBR-002531,Quarterly,2025-02-07,2025-04-09,11550,Cash,False,0,Renewed,5,App,False
REN-044306,MBR-017167,Quarterly,2025-06-03,2025-09-02,17530,UPI,False,0,Renewed,0,Phone Call from Staff,False
REN-005822,MBR-002302,Quarterly,2022-05-16,2022-08-15,10980,UPI,False,0,Downgraded,3,Phone Call from Staff,True
REN-031314,MBR-012174,Quarterly,2024-04-20,2024-07-20,17220,Credit Card,True,10,Lapsed,12,Front Desk,False
REN-021250,MBR-008264,Half-Yearly,2023-10-04,2024-04-03,13380,Net Banking,True,5,Renewed,-9,App,False
REN-031784,MBR-012340,Monthly,2025-02-12,2025-03-14,2170,UPI,False,0,Renewed,0,App,False
REN-019913,MBR-007725,Monthly,2022-02-12,2022-03-14,6010,Debit Card,False,0,Renewed,6,App,False
REN-003086,MBR-001196,Monthly,2023-08-08,2023-09-07,2460,UPI,True,15,Lapsed,0,Front Desk,False
REN-017409,MBR-006778,Quarterly,2024-05-29,2024-08-28,19520,Debit Card,False,0,Renewed,-4,App,True
REN-023012,MBR-008966,Monthly,2022-06-14,2022-07-14,3020,Credit Card,False,0,Renewed,11,App,False
REN-042973,MBR-016650,Quarterly,2024-01-23,2024-04-23,11850,UPI,False,0,Renewed,7,App,False
REN-034388,MBR-013382,Monthly,2026-03-02,2026-04-01,980,UPI,False,0,Downgraded,-1,Front Desk,True
REN-005694,MBR-002258,Quarterly,2026-02-22,2026-05-24,7570,Credit Card,True,10,Renewed,16,App,False
REN-036444,MBR-014149,Half-Yearly,2023-12-27,2024-06-26,26540,UPI,False,0,Upgraded,5,App,False
REN-003710,MBR-001458,Quarterly,2024-04-01,2024-07-01,6650,Debit Card,True,10,Renewed,12,App,False
REN-003746,MBR-001466,Monthly,2023-07-20,2023-08-19,3340,Debit Card,False,0,Renewed,1,App,False
REN-029236,MBR-011347,Monthly,2024-10-21,2024-11-20,4830,Debit Card,True,5,Renewed,6,App,True
REN-007582,MBR-002947,Monthly,2024-08-25,2024-09-24,2180,Credit Card,False,0,Downgraded,5,Front Desk,False
REN-011134,MBR-004295,Quarterly,2026-01-15,2026-04-16,3700,UPI,True,5,Renewed,2,App,False
REN-014708,MBR-005688,Monthly,2022-09-22,2022-10-22,1850,Credit Card,False,0,Renewed,9,Front Desk,True
REN-023019,MBR-008970,Monthly,2024-01-02,2024-02-01,1800,Debit Card,False,0,Renewed,0,Front Desk,False
REN-011001,MBR-004250,Monthly,2023-11-10,2023-12-10,1370,UPI,True,10,Renewed,15,App,True
REN-014387,MBR-005540,Quarterly,2023-08-14,2023-11-13,17920,UPI,False,0,Renewed,9,App,False
REN-017700,MBR-006878,Monthly,2022-09-03,2022-10-03,3530,UPI,False,0,Renewed,13,App,False
REN-036699,MBR-014235,Half-Yearly,2025-04-28,2025-10-27,26120,UPI,False,0,Renewed,7,App,False
REN-040898,MBR-015844,Quarterly,2023-07-23,2023-10-22,12990,UPI,False,0,Renewed,-7,Phone Call from Staff,True
REN-020889,MBR-008134,Monthly,2023-01-20,2023-02-19,2390,UPI,True,5,Renewed,8,Phone Call from Staff,False
REN-020798,MBR-008096,Annual,2022-01-01,2023-01-01,23530,UPI,False,0,Renewed,12,App,False
REN-016340,MBR-006322,Quarterly,2026-07-08,2026-10-07,9580,UPI,False,0,Lapsed,0,Phone Call from Staff,False
REN-040036,MBR-015523,Monthly,2024-08-17,2024-09-16,5470,UPI,True,5,Renewed,0,App,False
REN-028756,MBR-011155,Monthly,2021-06-12,2021-07-12,1030,Credit Card,False,0,Renewed,11,Front Desk,True
REN-034759,MBR-013503,Quarterly,2024-06-09,2024-09-08,9830,UPI,False,0,Lapsed,-8,App,False
REN-014513,MBR-005604,Monthly,2021-11-26,2021-12-26,3650,Debit Card,False,0,Renewed,4,Phone Call from Staff,False
REN-022499,MBR-008772,Monthly,2022-04-25,2022-05-25,3060,Net Banking,False,0,Renewed,12,App,False
REN-011611,MBR-004461,Monthly,2024-04-12,2024-05-12,3110,UPI,False,0,Renewed,-10,Phone Call from Staff,False
REN-004389,MBR-001728,Monthly,2022-12-10,2023-01-09,2310,UPI,False,0,Renewed,7,App,True
REN-005683,MBR-002256,Quarterly,2022-06-13,2022-09-12,9970,Debit Card,False,0,Renewed,2,App,True
REN-002184,MBR-000861,Half-Yearly,2022-06-25,2022-12-24,17010,Debit Card,False,0,Renewed,3,Front Desk,True
REN-016744,MBR-006490,Quarterly,2025-03-17,2025-06-16,12190,UPI,False,0,Auto-Renew Failed,8,Front Desk,False
REN-035594,MBR-013838,Half-Yearly,2025-01-18,2025-07-19,6320,Debit Card,True,10,Renewed,14,Phone Call from Staff,True
REN-017039,MBR-006618,Monthly,2025-06-06,2025-07-06,2830,UPI,False,0,Renewed,-3,App,False
REN-010560,MBR-004100,Monthly,2024-02-28,2024-03-29,1220,Debit Card,True,30,Renewed,-4,Phone Call from Staff,False
REN-038702,MBR-015017,Monthly,2023-10-06,2023-11-05,4010,Credit Card,True,5,Renewed,12,App,True
REN-019547,MBR-007582,Monthly,2024-09-25,2024-10-25,2910,UPI,False,0,Renewed,8,Front Desk,True
REN-043757,MBR-016954,Monthly,2022-01-06,2022-02-05,2600,UPI,True,5,Renewed,1,App,False
REN-038292,MBR-014848,Monthly,2024-11-20,2024-12-20,7230,Cash,False,0,Renewed,0,Phone Call from Staff,False
REN-017247,MBR-006713,Monthly,2025-03-26,2025-04-25,1360,UPI,False,0,Auto-Renew Failed,15,App,False
REN-029498,MBR-011462,Half-Yearly,2024-07-12,2025-01-10,21100,Net Banking,False,0,Renewed,-3,App,True
REN-022221,MBR-008643,Monthly,2026-06-12,2026-07-12,10100,UPI,False,0,Renewed,9,App,False
REN-001932,MBR-000779,Quarterly,2023-08-30,2023-11-29,11660,UPI,False,0,Renewed,-5,Phone Call from Staff,False
REN-009355,MBR-003622,Half-Yearly,2024-08-12,2025-02-10,15400,UPI,False,0,Renewed,-6,App,True
REN-024185,MBR-009400,Annual,2024-03-14,2025-03-14,11570,Debit Card,False,0,Lapsed,3,Phone Call from Staff,False
REN-031116,MBR-012100,Monthly,2023-05-12,2023-06-11,4860,UPI,False,0,Renewed,5,Front Desk,False
REN-039821,MBR-015452,Monthly,2021-06-01,2021-07-01,6080,UPI,False,0,Renewed,-6,App,True
REN-002525,MBR-000986,Monthly,2026-08-04,2026-09-03,3170,Net Banking,False,0,Renewed,9,App,True
REN-011423,MBR-004387,Monthly,2024-06-04,2024-07-04,2320,Credit Card,False,0,Renewed,-6,App,False
REN-040106,MBR-015552,Monthly,2021-05-06,2021-06-05,4410,UPI,False,0,Renewed,1,App,False
REN-032291,MBR-012544,Monthly,2025-04-18,2025-05-18,4820,Net Banking,False,0,Renewed,-11,App,True
REN-034268,MBR-013329,Quarterly,2023-12-22,2024-03-22,5630,UPI,False,0,Renewed,1,Front Desk,False
