checkin_id,member_id,branch_id,checkin_datetime,checkout_datetime,workout_type,trainer_id,duration_minutes
CHK-036265,MBR-010958,BR-032,2023-11-07 17:04:35,2023-11-07 18:02:35,Strength Training,,59
CHK-036266,MBR-005411,BR-016,2023-11-07 17:07:45,2023-11-07 17:48:45,Group Class,,39
CHK-036267,MBR-006111,BR-034,2023-11-07 17:11:25,,Cardio,,60
CHK-036268,MBR-016325,BR-014,2023-11-07 17:12:35,2023-11-07 17:49:35,Cardio,,38
CHK-036269,MBR-012289,BR-026,2023-11-07 17:24:30,2023-11-07 18:15:30,Group Class,,49
CHK-036270,MBR-014179,BR-033,2023-11-07 17:27:33,,Cardio,,96
CHK-036271,MBR-006585,BR-007,2023-11-07 17:28:41,2023-11-07 18:43:41,Strength Training,,74
CHK-036272,MBR-003356,BR-018,2023-11-07 17:37:55,2023-11-07 18:19:55,Group Class,,40
CHK-036273,MBR-002877,BR-019,2023-11-07 18:13:18,2023-11-07 19:12:18,Strength Training,,62
CHK-036274,MBR-016641,BR-018,2023-11-07 18:13:46,2023-11-07 19:37:46,Strength Training,,81
CHK-036275,MBR-010603,BR-015,2023-11-07 18:17:57,2023-11-07 19:28:57,Personal Training Session,TR-043,69
CHK-036276,MBR-004809,BR-016,2023-11-07 18:33:05,2023-11-07 19:47:05,Strength Training,,71
CHK-036277,MBR-014953,BR-007,2023-11-07 18:37:26,,Strength Training,,54
CHK-036278,MBR-017088,BR-009,2023-11-07 18:40:12,2023-11-07 19:49:12,Group Class,,69
CHK-036279,MBR-014281,BR-031,2023-11-07 18:45:43,2023-11-07 19:18:43,Personal Training Session,TR-004,37
CHK-036280,MBR-010815,BR-017,2023-11-07 18:46:59,2023-11-07 19:22:59,Cardio,,32
CHK-036281,MBR-016648,BR-005,2023-11-07 18:49:05,2023-11-07 19:48:05,Strength Training,,56
CHK-036282,MBR-014918,BR-026,2023-11-07 18:53:15,2023-11-07 19:36:15,Strength Training,,45
CHK-036283,MBR-001168,BR-034,2023-11-07 19:00:01,2023-11-07 20:18:01,Personal Training Session,TR-029,73
CHK-036284,MBR-011201,BR-001,2023-11-07 19:01:48,,Strength Training,,70
CHK-036285,MBR-011934,BR-022,2023-11-07 19:02:24,2023-11-07 20:17:24,Cardio,,77
CHK-036286,MBR-007242,BR-038,2023-11-07 19:05:46,2023-11-07 21:00:46,Cardio,,119
CHK-036287,MBR-014067,BR-008,2023-11-07 19:14:12,2023-11-07 19:52:12,Strength Training,,38
CHK-036288,MBR-004551,BR-005,2023-11-07 19:14:33,2023-11-07 20:35:33,Strength Training,,83
CHK-036289,MBR-012872,BR-040,2023-11-07 19:23:21,2023-11-07 20:11:21,Strength Training,,46
CHK-036290,MBR-010128,BR-039,2023-11-07 19:23:54,2023-11-07 21:14:54,Group Class,,114
CHK-036291,MBR-000547,BR-014,2023-11-07 19:29:10,,Group Class,,77
CHK-036292,MBR-013617,BR-025,2023-11-07 19:39:58,2023-11-07 20:34:58,Strength Training,,52
CHK-036293,MBR-001627,BR-026,2023-11-07 19:45:19,2023-11-07 21:14:19,Strength Training,,84
CHK-036294,MBR-000537,BR-009,2023-11-07 19:57:03,2023-11-07 20:47:03,Group Class,,46
CHK-036295,MBR-011496,BR-035,2023-11-07 20:10:52,2023-11-07 21:21:52,Cardio,,71
CHK-036296,MBR-008606,BR-038,2023-11-07 20:13:34,2023-11-07 21:11:34,Cardio,,56
CHK-036297,MBR-014620,BR-007,2023-11-07 20:16:21,,Cardio,,75
CHK-036298,MBR-012334,BR-026,2023-11-07 20:17:26,2023-11-07 21:10:26,Personal Training Session,TR-031,54
CHK-036299,MBR-010293,BR-016,2023-11-07 20:21:50,2023-11-07 21:44:50,Strength Training,,80
CHK-036300,MBR-006908,BR-005,2023-11-07 20:29:27,,Cardio,,38
CHK-036301,MBR-015510,BR-038,2023-11-07 20:33:39,2023-11-07 21:25:39,Strength Training,,52
CHK-036302,MBR-006411,BR-038,2023-11-07 20:50:08,2023-11-07 22:21:08,Cardio,,87
CHK-036303,MBR-005100,BR-033,2023-11-07 20:54:01,2023-11-07 21:43:01,Strength Training,,44
CHK-036304,MBR-008760,BR-022,2023-11-07 20:58:12,2023-11-07 21:43:12,Group Class,,48
CHK-036305,MBR-008119,BR-021,2023-11-07 21:07:37,2023-11-07 22:07:37,Personal Training Session,TR-039,62
CHK-036306,MBR-004214,BR-011,2023-11-07 21:11:50,2023-11-07 21:43:50,Cardio,,30
CHK-036307,MBR-010244,BR-019,2023-11-07 21:12:36,2023-11-07 21:32:36,Group Class,,21
CHK-036308,MBR-002315,BR-026,2023-11-07 21:22:16,2023-11-07 21:59:16,Group Class,,33
CHK-036309,MBR-007735,BR-031,2023-11-07 21:24:30,2023-11-07 22:08:30,Group Class,,46
CHK-036310,MBR-008664,BR-034,2023-11-07 21:44:23,2023-11-07 22:10:23,Strength Training,,28
CHK-036311,MBR-005625,BR-011,2023-11-07 21:51:11,2023-11-07 23:02:11,Group Class,,68
CHK-036312,MBR-001562,BR-012,2023-11-07 23:53:15,2023-11-08 01:39:15,Strength Training,,104
CHK-036313,MBR-015381,BR-008,2023-11-08 00:29:29,2023-11-08 02:14:29,Group Class,,106
CHK-036314,MBR-006007,BR-034,2023-11-08 00:49:27,2023-11-08 01:59:27,Cardio,,73
CHK-036315,MBR-001128,BR-033,2023-11-08 00:59:04,,Group Class,,86
CHK-036316,MBR-016130,BR-008,2023-11-08 02:05:46,2023-11-08 03:27:46,Strength Training,,80
CHK-036317,MBR-015591,BR-029,2023-11-08 03:11:26,2023-11-08 04:26:26,Strength Training,,70
CHK-036318,MBR-011267,BR-040,2023-11-08 04:11:29,2023-11-08 04:57:29,Cardio,,46
CHK-036319,MBR-016605,BR-011,2023-11-08 04:43:28,2023-11-08 06:17:28,Strength Training,,94
CHK-036320,MBR-009791,BR-004,2023-11-08 05:09:25,2023-11-08 06:03:25,Personal Training Session,TR-007,58
CHK-036321,MBR-012754,BR-028,2023-11-08 06:20:42,2023-11-08 06:46:42,Group Class,,28
CHK-036322,MBR-004439,BR-013,2023-11-08 06:28:25,2023-11-08 07:10:25,Personal Training Session,TR-019,43
CHK-036323,MBR-007067,BR-010,2023-11-08 06:32:56,2023-11-08 08:22:56,Group Class,,106
CHK-036324,MBR-003891,BR-038,2023-11-08 06:42:06,2023-11-08 07:31:06,Cardio,,49
CHK-036325,MBR-002749,BR-038,2023-11-08 06:50:13,2023-11-08 08:06:13,Strength Training,,76
CHK-036326,MBR-013844,BR-017,2023-11-08 06:56:26,2023-11-08 07:59:26,Personal Training Session,TR-007,64
CHK-036327,MBR-015897,BR-013,2023-11-08 06:59:17,2023-11-08 08:35:17,Strength Training,,91
CHK-036328,MBR-002581,BR-010,2023-11-08 07:19:25,2023-11-08 08:34:25,Strength Training,,79
CHK-036329,MBR-013511,BR-022,2023-11-08 07:29:51,2023-11-08 08:42:51,Strength Training,,72
CHK-036330,MBR-000816,BR-033,2023-11-08 07:43:55,2023-11-08 08:35:55,Group Class,,55
CHK-036331,MBR-014122,BR-005,2023-11-08 08:11:37,2023-11-08 08:40:37,Cardio,,33
CHK-036332,MBR-004978,BR-027,2023-11-08 08:15:28,2023-11-08 09:15:28,Cardio,,58
CHK-036333,MBR-009005,BR-026,2023-11-08 08:35:56,2023-11-08 09:43:56,Group Class,,64
CHK-036334,MBR-011453,BR-017,2023-11-08 08:38:45,2023-11-08 09:28:45,Cardio,,50
CHK-036335,MBR-001700,BR-004,2023-11-08 08:45:34,2023-11-08 09:23:34,Strength Training,,36
CHK-036336,MBR-002887,BR-038,2023-11-08 08:45:43,2023-11-08 09:35:43,Strength Training,,46
CHK-036337,MBR-002909,BR-006,2023-11-08 08:48:18,2023-11-08 09:50:18,Cardio,,64
CHK-036338,MBR-016383,BR-019,2023-11-08 08:55:12,2023-11-08 09:52:12,Strength Training,,52
CHK-036339,MBR-001190,BR-036,2023-11-08 09:34:15,2023-11-08 09:55:15,Strength Training,,22
CHK-036340,MBR-001758,BR-018,2023-11-08 09:41:31,2023-11-08 10:30:31,Group Class,,49
CHK-036341,MBR-003058,BR-013,2023-11-08 11:08:12,2023-11-08 12:00:12,Cardio,,56
CHK-036342,MBR-014565,BR-034,2023-11-08 11:12:09,2023-11-08 12:22:09,Cardio,,67
CHK-036343,MBR-006698,BR-027,2023-11-08 11:56:49,2023-11-08 12:49:49,Cardio,,52
CHK-036344,MBR-002503,BR-022,2023-11-08 12:16:22,2023-11-08 13:19:22,Group Class,,62
CHK-036345,MBR-008126,BR-016,2023-11-08 13:14:36,2023-11-08 14:36:36,Strength Training,,85
CHK-036346,MBR-014079,BR-024,2023-11-08 13:35:51,2023-11-08 14:11:51,Group Class,,31
CHK-036347,MBR-015110,BR-013,2023-11-08 13:50:14,2023-11-08 15:24:14,Cardio,,98
CHK-036348,MBR-013922,BR-023,2023-11-08 14:11:20,2023-11-08 15:21:20,Strength Training,,73
CHK-036349,MBR-014070,BR-033,2023-11-08 14:48:27,2023-11-08 15:58:27,Strength Training,,70
CHK-036350,MBR-001194,BR-013,2023-11-08 15:40:04,2023-11-08 16:25:04,Group Class,,40
CHK-036351,MBR-013020,BR-031,2023-11-08 16:04:33,,Group Class,,63
CHK-036352,MBR-000230,BR-033,2023-11-08 16:50:19,2023-11-08 17:33:19,Strength Training,,40
CHK-036353,MBR-001721,BR-033,2023-11-08 17:01:45,2023-11-08 17:54:45,Personal Training Session,TR-028,56
CHK-036354,MBR-016679,BR-013,2023-11-08 17:34:00,2023-11-08 18:33:00,Cardio,,60
CHK-036355,MBR-007745,BR-008,2023-11-08 17:34:14,2023-11-08 19:04:14,Group Class,,90
CHK-036356,MBR-015232,BR-007,2023-11-08 17:50:01,2023-11-08 19:04:01,Personal Training Session,TR-048,69
CHK-036357,MBR-016595,BR-012,2023-11-08 18:07:11,2023-11-08 18:55:11,Group Class,,52
CHK-036358,MBR-007463,BR-012,2023-11-08 18:08:50,2023-11-08 19:29:50,Personal Training Session,TR-024,81
CHK-036359,MBR-000952,BR-018,2023-11-08 18:11:09,2023-11-08 18:54:09,Personal Training Session,TR-007,42
CHK-036360,MBR-012594,BR-015,2023-11-08 18:11:37,2023-11-08 19:35:37,Group Class,,84
CHK-036361,MBR-007563,BR-005,2023-11-08 18:15:06,2023-11-08 19:15:06,Group Class,,62
CHK-036362,MBR-004512,BR-018,2023-11-08 18:27:45,2023-11-08 19:24:45,Group Class,,52
CHK-036363,MBR-011761,BR-008,2023-11-08 18:31:13,2023-11-08 19:43:13,Strength Training,,71
CHK-036364,MBR-017227,BR-003,2023-11-08 18:33:17,2023-11-08 20:10:17,Strength Training,,97
CHK-036365,MBR-003284,BR-002,2023-11-08 18:35:53,2023-11-08 19:54:53,Strength Training,,81
CHK-036366,MBR-000069,BR-035,2023-11-08 18:41:01,2023-11-08 19:53:01,Cardio,,68
CHK-036367,MBR-001658,BR-018,2023-11-08 18:56:07,2023-11-08 19:22:07,Group Class,,28
CHK-036368,MBR-014022,BR-013,2023-11-08 19:07:45,2023-11-08 20:12:45,Cardio,,60
CHK-036369,MBR-000183,BR-031,2023-11-08 19:08:24,,Strength Training,,71
CHK-036370,MBR-017032,BR-023,2023-11-08 19:11:38,2023-11-08 19:41:38,Cardio,,28
CHK-036371,MBR-011805,BR-037,2023-11-08 19:13:33,2023-11-08 20:42:33,Strength Training,,88
CHK-036372,MBR-004275,BR-017,2023-11-08 19:23:46,2023-11-08 20:06:46,Personal Training Session,TR-047,39
CHK-036373,MBR-015319,BR-031,2023-11-08 19:38:49,2023-11-08 20:21:49,Cardio,,41
CHK-036374,MBR-015665,BR-033,2023-11-08 19:39:39,,Personal Training Session,TR-050,81
CHK-036375,MBR-000334,BR-009,2023-11-08 19:54:27,2023-11-08 20:36:27,Group Class,,41
CHK-036376,MBR-014562,BR-018,2023-11-08 19:57:49,2023-11-08 21:03:49,Cardio,,64
CHK-036377,MBR-009338,BR-006,2023-11-08 20:03:24,,Strength Training,,45
CHK-036378,MBR-002687,BR-008,2023-11-08 20:46:11,2023-11-08 21:34:11,Group Class,,44
CHK-036379,MBR-007054,BR-002,2023-11-08 20:50:43,2023-11-08 21:42:43,Personal Training Session,TR-017,56
CHK-036380,MBR-015992,BR-023,2023-11-08 20:56:16,,Group Class,,60
CHK-036381,MBR-006192,BR-017,2023-11-08 21:11:42,2023-11-08 22:26:42,Cardio,,72
CHK-036382,MBR-000170,BR-027,2023-11-08 21:14:56,2023-11-08 22:05:56,Strength Training,,50
CHK-036383,MBR-010105,BR-017,2023-11-08 21:19:48,2023-11-08 22:43:48,Strength Training,,81
CHK-036384,MBR-008706,BR-016,2023-11-08 21:39:21,2023-11-08 23:02:21,Strength Training,,87
CHK-036385,MBR-007120,BR-031,2023-11-08 21:53:06,,Strength Training,,58
CHK-036386,MBR-001919,BR-038,2023-11-08 21:55:40,2023-11-08 23:15:40,Strength Training,,76
CHK-036387,MBR-003060,BR-038,2023-11-08 21:59:52,2023-11-08 22:55:52,Strength Training,,56
CHK-036388,MBR-015423,BR-007,2023-11-08 22:48:52,2023-11-08 23:48:52,Strength Training,,61
CHK-036389,MBR-004182,BR-005,2023-11-08 23:44:41,2023-11-09 00:21:41,Strength Training,,39
CHK-036390,MBR-007928,BR-033,2023-11-09 00:24:43,2023-11-09 01:56:43,Cardio,,96
CHK-036391,MBR-011945,BR-011,2023-11-09 00:27:42,2023-11-09 01:23:42,Group Class,,59
CHK-036392,MBR-001557,BR-033,2023-11-09 00:32:09,2023-11-09 01:33:09,Group Class,,56
CHK-036393,MBR-003114,BR-017,2023-11-09 01:24:32,,Group Class,,42
CHK-036394,MBR-015240,BR-005,2023-11-09 05:38:28,2023-11-09 06:29:28,Strength Training,,55
CHK-036395,MBR-013035,BR-028,2023-11-09 06:00:55,2023-11-09 06:44:55,Personal Training Session,TR-031,46
CHK-036396,MBR-011157,BR-019,2023-11-09 06:03:21,,Group Class,,89
CHK-036397,MBR-017271,BR-014,2023-11-09 06:04:26,2023-11-09 06:42:26,Group Class,,34
CHK-036398,MBR-009450,BR-024,2023-11-09 06:25:49,2023-11-09 07:13:49,Strength Training,,45
CHK-036399,MBR-000060,BR-015,2023-11-09 06:25:52,2023-11-09 07:30:52,Cardio,,61
CHK-036400,MBR-004182,BR-005,2023-11-09 06:41:28,2023-11-09 07:46:28,Cardio,,69
CHK-036401,MBR-011557,BR-031,2023-11-09 06:59:02,2023-11-09 07:57:02,Group Class,,57
CHK-036402,MBR-008211,BR-004,2023-11-09 07:05:08,,Group Class,,51
CHK-036403,MBR-004560,BR-033,2023-11-09 07:15:10,,Cardio,,84
CHK-036404,MBR-015627,BR-026,2023-11-09 07:25:39,2023-11-09 08:52:39,Strength Training,,86
CHK-036405,MBR-016689,BR-033,2023-11-09 07:40:21,2023-11-09 08:40:21,Strength Training,,64
CHK-036406,MBR-016990,BR-003,2023-11-09 08:38:03,2023-11-09 09:22:03,Strength Training,,48
CHK-036407,MBR-012922,BR-011,2023-11-09 10:06:06,2023-11-09 11:26:06,Group Class,,81
CHK-036408,MBR-009111,BR-039,2023-11-09 11:01:23,2023-11-09 11:35:23,Strength Training,,31
CHK-036409,MBR-009713,BR-008,2023-11-09 11:07:58,2023-11-09 12:03:58,Cardio,,57
CHK-036410,MBR-008674,BR-013,2023-11-09 11:44:39,2023-11-09 13:01:39,Personal Training Session,TR-022,75
CHK-036411,MBR-005949,BR-024,2023-11-09 11:59:34,2023-11-09 13:21:34,Group Class,,82
CHK-036412,MBR-002315,BR-011,2023-11-09 13:12:23,2023-11-09 13:40:23,Strength Training,,24
CHK-036413,MBR-012700,BR-038,2023-11-09 13:28:53,2023-11-09 14:08:53,Strength Training,,42
CHK-036414,MBR-009016,BR-027,2023-11-09 13:51:12,2023-11-09 14:32:12,Personal Training Session,TR-008,42
CHK-036415,MBR-009112,BR-014,2023-11-09 14:28:03,2023-11-09 15:45:03,Personal Training Session,TR-016,72
CHK-036416,MBR-006051,BR-039,2023-11-09 15:34:55,2023-11-09 16:23:55,Group Class,,49
CHK-036417,MBR-000896,BR-018,2023-11-09 15:38:51,2023-11-09 16:05:51,Strength Training,,22
CHK-036418,MBR-000368,BR-029,2023-11-09 15:48:50,2023-11-09 17:02:50,Group Class,,78
CHK-036419,MBR-014050,BR-024,2023-11-09 16:17:08,2023-11-09 16:43:08,Strength Training,,25
CHK-036420,MBR-010093,BR-018,2023-11-09 17:55:21,2023-11-09 19:07:21,Cardio,,69
CHK-036421,MBR-006553,BR-018,2023-11-09 18:01:03,2023-11-09 19:37:03,Strength Training,,98
CHK-036422,MBR-002945,BR-034,2023-11-09 18:08:51,2023-11-09 19:10:51,Strength Training,,63
CHK-036423,MBR-003644,BR-009,2023-11-09 18:16:29,2023-11-09 19:11:29,Cardio,,54
CHK-036424,MBR-014455,BR-033,2023-11-09 18:29:39,2023-11-09 19:28:39,Cardio,,55
CHK-036425,MBR-004637,BR-010,2023-11-09 18:32:04,2023-11-09 19:36:04,Strength Training,,66
CHK-036426,MBR-007715,BR-029,2023-11-09 18:43:18,2023-11-09 20:02:18,Strength Training,,78
CHK-036427,MBR-003741,BR-031,2023-11-09 18:57:31,2023-11-09 19:52:31,Strength Training,,59
CHK-036428,MBR-009906,BR-033,2023-11-09 19:04:48,2023-11-09 19:51:48,Cardio,,49
CHK-036429,MBR-012058,BR-029,2023-11-09 19:05:49,2023-11-09 20:50:49,Strength Training,,102
CHK-036430,MBR-010633,BR-038,2023-11-09 19:11:11,2023-11-09 20:33:11,Group Class,,83
CHK-036431,MBR-000613,BR-030,2023-11-09 19:12:10,2023-11-09 20:23:10,Strength Training,,75
CHK-036432,MBR-015953,BR-020,2023-11-09 19:16:35,2023-11-09 20:22:35,Cardio,,70
CHK-036433,MBR-000107,BR-029,2023-11-09 19:19:52,2023-11-09 20:18:52,Strength Training,,61
CHK-036434,MBR-012274,BR-037,2023-11-09 19:23:49,2023-11-09 20:30:49,Cardio,,63
CHK-036435,MBR-004930,BR-039,2023-11-09 19:35:36,2023-11-09 20:26:36,Personal Training Session,TR-027,53
CHK-036436,MBR-005677,BR-033,2023-11-09 19:41:20,2023-11-09 20:43:20,Personal Training Session,TR-011,57
CHK-036437,MBR-009069,BR-027,2023-11-09 19:42:28,2023-11-09 20:29:28,Cardio,,42
CHK-036438,MBR-002484,BR-014,2023-11-09 19:45:44,2023-11-09 21:12:44,Group Class,,85
CHK-036439,MBR-011073,BR-035,2023-11-09 19:46:40,,Group Class,,42
CHK-036440,MBR-016278,BR-031,2023-11-09 19:50:48,2023-11-09 21:31:48,Group Class,,105
CHK-036441,MBR-000937,BR-033,2023-11-09 19:53:30,2023-11-09 20:53:30,Personal Training Session,TR-004,58
CHK-036442,MBR-017033,BR-025,2023-11-09 19:59:36,2023-11-09 21:13:36,Group Class,,72
CHK-036443,MBR-007155,BR-031,2023-11-09 20:04:49,2023-11-09 21:46:49,Group Class,,106
CHK-036444,MBR-006492,BR-037,2023-11-09 20:09:53,2023-11-09 20:51:53,Cardio,,39
CHK-036445,MBR-000003,BR-015,2023-11-09 20:16:35,2023-11-09 21:44:35,Cardio,,90
CHK-036446,MBR-005162,BR-026,2023-11-09 20:19:57,2023-11-09 21:14:57,Strength Training,,51
CHK-036447,MBR-014950,BR-018,2023-11-09 20:29:35,,Group Class,,93
CHK-036448,MBR-005336,BR-013,2023-11-09 20:30:29,2023-11-09 21:45:29,Cardio,,72
CHK-036449,MBR-010176,BR-035,2023-11-09 20:47:41,2023-11-09 21:54:41,Cardio,,64
CHK-036450,MBR-000395,BR-016,2023-11-09 20:50:15,,Strength Training,,102
CHK-036451,MBR-008869,BR-033,2023-11-09 20:55:23,2023-11-09 21:15:23,Cardio,,24
CHK-036452,MBR-013465,BR-018,2023-11-09 21:01:16,2023-11-09 22:12:16,Cardio,,73
CHK-036453,MBR-000785,BR-013,2023-11-09 21:15:33,2023-11-09 22:21:33,Cardio,,63
CHK-036454,MBR-015992,BR-023,2023-11-09 21:17:48,2023-11-09 22:37:48,Personal Training Session,TR-001,80
CHK-036455,MBR-009682,BR-031,2023-11-09 21:39:57,2023-11-09 22:56:57,Strength Training,,74
CHK-036456,MBR-003581,BR-009,2023-11-09 21:58:39,,Cardio,,58
CHK-036457,MBR-013380,BR-028,2023-11-09 21:58:52,2023-11-09 22:47:52,Group Class,,48
CHK-036458,MBR-011840,BR-017,2023-11-09 22:36:13,2023-11-09 23:34:13,Group Class,,59
CHK-036459,MBR-003837,BR-017,2023-11-09 23:21:53,2023-11-10 00:08:53,Cardio,,49
CHK-036460,MBR-003195,BR-022,2023-11-09 23:59:07,2023-11-10 00:55:07,Group Class,,52
CHK-036461,MBR-007985,BR-030,2023-11-10 00:13:32,2023-11-10 02:05:32,Strength Training,,107
CHK-036462,MBR-013557,BR-021,2023-11-10 00:22:19,2023-11-10 01:08:19,Strength Training,,48
CHK-036463,MBR-005772,BR-034,2023-11-10 01:20:14,2023-11-10 02:36:14,Personal Training Session,TR-036,72
CHK-036464,MBR-017500,BR-004,2023-11-10 03:26:08,2023-11-10 04:16:08,Cardio,,50
CHK-036465,MBR-017418,BR-025,2023-11-10 05:32:48,2023-11-10 06:41:48,Personal Training Session,TR-032,73
CHK-036466,MBR-006552,BR-026,2023-11-10 06:22:22,,Strength Training,,66
CHK-036467,MBR-002245,BR-022,2023-11-10 06:29:53,2023-11-10 07:25:53,Cardio,,54
CHK-036468,MBR-009112,BR-014,2023-11-10 06:43:12,2023-11-10 07:25:12,Strength Training,,40
CHK-036469,MBR-003642,BR-032,2023-11-10 07:11:22,2023-11-10 08:09:22,Cardio,,54
CHK-036470,MBR-005284,BR-034,2023-11-10 07:23:10,2023-11-10 08:37:10,Cardio,,75
CHK-036471,MBR-012491,BR-036,2023-11-10 07:24:19,,Cardio,,30
CHK-036472,MBR-005263,BR-011,2023-11-10 07:50:35,2023-11-10 08:40:35,Strength Training,,49
CHK-036473,MBR-009946,BR-005,2023-11-10 08:40:39,2023-11-10 09:53:39,Cardio,,72
CHK-036474,MBR-014156,BR-033,2023-11-10 09:32:35,2023-11-10 10:33:35,Strength Training,,62
CHK-036475,MBR-011626,BR-007,2023-11-10 09:34:42,2023-11-10 10:46:42,Group Class,,68
CHK-036476,MBR-012809,BR-004,2023-11-10 09:35:44,2023-11-10 10:06:44,Cardio,,32
CHK-036477,MBR-009838,BR-010,2023-11-10 10:56:57,2023-11-10 11:51:57,Personal Training Session,TR-029,58
CHK-036478,MBR-000308,BR-008,2023-11-10 11:10:19,,Cardio,,85
CHK-036479,MBR-003958,BR-022,2023-11-10 12:12:29,2023-11-10 13:03:29,Strength Training,,49
CHK-036480,MBR-005870,BR-033,2023-11-10 12:47:04,2023-11-10 14:00:04,Strength Training,,71
CHK-036481,MBR-006913,BR-034,2023-11-10 13:24:31,2023-11-10 14:47:31,Group Class,,78
CHK-036482,MBR-011463,BR-012,2023-11-10 13:44:51,2023-11-10 15:24:51,Group Class,,96
CHK-036483,MBR-011819,BR-006,2023-11-10 14:27:02,2023-11-10 15:27:02,Cardio,,55
CHK-036484,MBR-005258,BR-033,2023-11-10 14:30:27,2023-11-10 16:11:27,Cardio,,97
CHK-036485,MBR-009321,BR-039,2023-11-10 14:56:02,,Personal Training Session,TR-018,62
CHK-036486,MBR-010635,BR-020,2023-11-10 14:59:48,2023-11-10 16:19:48,Cardio,,83
CHK-036487,MBR-000831,BR-011,2023-11-10 15:10:53,2023-11-10 15:42:53,Strength Training,,34
CHK-036488,MBR-002352,BR-017,2023-11-10 15:26:12,2023-11-10 16:15:12,Group Class,,46
CHK-036489,MBR-009169,BR-029,2023-11-10 15:36:50,2023-11-10 16:12:50,Strength Training,,32
CHK-036490,MBR-009369,BR-033,2023-11-10 16:13:44,2023-11-10 17:41:44,Group Class,,88
CHK-036491,MBR-000883,BR-008,2023-11-10 16:58:02,2023-11-10 17:48:02,Strength Training,,46
CHK-036492,MBR-007003,BR-026,2023-11-10 17:31:46,,Strength Training,,76
CHK-036493,MBR-008895,BR-005,2023-11-10 17:52:48,2023-11-10 18:49:48,Strength Training,,55
CHK-036494,MBR-008828,BR-003,2023-11-10 18:15:41,,Group Class,,67
CHK-036495,MBR-017315,BR-038,2023-11-10 18:19:33,2023-11-10 19:11:33,Cardio,,54
CHK-036496,MBR-008521,BR-034,2023-11-10 18:20:57,2023-11-10 19:37:57,Group Class,,77
CHK-036497,MBR-004394,BR-035,2023-11-10 18:21:55,2023-11-10 19:02:55,Cardio,,42
CHK-036498,MBR-004237,BR-026,2023-11-10 18:32:21,2023-11-10 19:55:21,Strength Training,,81
CHK-036499,MBR-004835,BR-014,2023-11-10 19:02:53,2023-11-10 19:30:53,Cardio,,25
CHK-036500,MBR-003483,BR-011,2023-11-10 19:03:31,2023-11-10 19:50:31,Strength Training,,47
CHK-036501,MBR-012137,BR-012,2023-11-10 19:15:03,2023-11-10 19:59:03,Cardio,,44
CHK-036502,MBR-001208,BR-040,2023-11-10 19:30:45,2023-11-10 20:04:45,Group Class,,33
CHK-036503,MBR-005813,BR-008,2023-11-10 19:30:48,2023-11-10 20:32:48,Personal Training Session,TR-046,64
CHK-036504,MBR-007311,BR-027,2023-11-10 19:35:02,2023-11-10 21:22:02,Strength Training,,107
CHK-036505,MBR-012762,BR-033,2023-11-10 19:40:48,2023-11-10 21:28:48,Group Class,,104
CHK-036506,MBR-001206,BR-005,2023-11-10 19:54:53,2023-11-10 21:11:53,Strength Training,,72
CHK-036507,MBR-003134,BR-038,2023-11-10 19:56:56,2023-11-10 20:51:56,Strength Training,,54
CHK-036508,MBR-009142,BR-017,2023-11-10 19:59:15,2023-11-10 20:58:15,Strength Training,,56
CHK-036509,MBR-014301,BR-026,2023-11-10 20:02:02,2023-11-10 21:06:02,Strength Training,,60
CHK-036510,MBR-016276,BR-014,2023-11-10 20:04:19,2023-11-10 20:45:19,Cardio,,43
CHK-036511,MBR-011397,BR-002,2023-11-10 20:05:14,2023-11-10 21:20:14,Cardio,,79
CHK-036512,MBR-017455,BR-016,2023-11-10 20:07:56,2023-11-10 21:00:56,Cardio,,49
CHK-036513,MBR-016441,BR-039,2023-11-10 20:08:24,2023-11-10 21:02:24,Strength Training,,50
CHK-036514,MBR-007170,BR-020,2023-11-10 20:11:24,2023-11-10 21:53:24,Strength Training,,104
CHK-036515,MBR-004044,BR-017,2023-11-10 20:13:31,2023-11-10 20:48:31,Group Class,,32
CHK-036516,MBR-008770,BR-018,2023-11-10 20:18:06,2023-11-10 21:12:06,Cardio,,53
CHK-036517,MBR-006227,BR-033,2023-11-10 20:18:34,2023-11-10 21:49:34,Strength Training,,87
CHK-036518,MBR-016708,BR-038,2023-11-10 20:24:41,2023-11-10 21:09:41,Personal Training Session,TR-039,41
CHK-036519,MBR-012680,BR-033,2023-11-10 20:31:25,2023-11-10 21:36:25,Group Class,,68
CHK-036520,MBR-009845,BR-005,2023-11-10 20:35:59,2023-11-10 21:20:59,Cardio,,45
CHK-036521,MBR-008076,BR-029,2023-11-10 20:39:07,2023-11-10 21:48:07,Group Class,,69
CHK-036522,MBR-011800,BR-001,2023-11-10 20:47:15,2023-11-10 21:40:15,Personal Training Session,TR-041,51
CHK-036523,MBR-015177,BR-037,2023-11-10 21:06:43,2023-11-10 22:03:43,Group Class,,56
CHK-036524,MBR-006485,BR-019,2023-11-10 21:07:11,2023-11-10 22:17:11,Cardio,,67
